costat,curcd,datafmt,indfmt,consol,gvkey,datadate,conm,tic,weburl
A,USD,STD,INDL,C,006008,2018-12-31,INTEL CORP,INTC,www.intel.com
A,USD,STD,INDL,C,006008,2019-12-31,INTEL CORP,INTC,www.intel.com
A,USD,STD,INDL,C,006008,2020-12-31,INTEL CORP,INTC,www.intel.com
A,USD,STD,INDL,C,006008,2021-12-31,INTEL CORP,INTC,www.intel.com
A,USD,STD,INDL,C,006008,2022-12-31,INTEL CORP,INTC,www.intel.com
A,USD,STD,INDL,C,006008,2023-12-31,INTEL CORP,INTC,www.intel.com
A,USD,STD,INDL,C,006008,2024-12-31,INTEL CORP,INTC,www.intel.com
A,USD,STD,INDL,C,006008,2025-12-31,INTEL CORP,INTC,www.intel.com
A,USD,STD,INDL,C,006066,2010-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2011-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2012-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2013-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2014-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2015-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2016-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2017-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2018-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2019-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2020-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2021-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2022-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2023-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2024-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006066,2025-12-31,INTL BUSINESS MACHINES CORP,IBM,www.ibm.com
A,USD,STD,INDL,C,006078,2010-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2011-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2012-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2013-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2014-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2015-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2016-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2017-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2018-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2019-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2020-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2021-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2022-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2023-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2024-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006078,2025-12-31,INTL FLAVORS & FRAGRANCES,IFF,www.iff.com
A,USD,STD,INDL,C,006104,2010-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2011-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2012-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2013-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2014-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2015-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2016-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2017-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2018-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2019-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2020-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2021-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2022-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2023-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2024-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006104,2025-12-31,INTL PAPER CO,IP,www.internationalpaper.com
A,USD,STD,INDL,C,006216,2010-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2011-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2012-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2013-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2014-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2015-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2016-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2017-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2018-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2019-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2020-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2021-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2022-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2023-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2024-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006216,2025-09-30,JACOBS SOLUTIONS INC,J,www.jacobs.com
A,USD,STD,INDL,C,006223,2010-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2011-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2012-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2013-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2014-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2015-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2016-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2017-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2018-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2019-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2020-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2021-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2022-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2023-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2024-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006223,2025-12-31,EMCOR GROUP INC,EME,emcorgroup.com
A,USD,STD,INDL,C,006266,2010-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2011-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2012-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2013-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2014-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2015-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2016-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2017-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2018-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2019-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2020-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2021-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2022-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2023-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2024-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006266,2025-12-31,JOHNSON & JOHNSON,JNJ,www.jnj.com
A,USD,STD,INDL,C,006268,2010-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2011-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2012-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2013-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2014-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2015-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2016-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2017-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2018-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2019-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2020-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2021-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2022-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2023-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2024-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006268,2025-09-30,JOHNSON CONTROLS INTL PLC,JCI,www.johnsoncontrols.com
A,USD,STD,INDL,C,006304,2010-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2011-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2012-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2013-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2014-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2015-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2016-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2017-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2018-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2019-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2020-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2021-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2022-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2023-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2024-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006304,2025-06-30,KLA CORP,KLAC,www.kla.com
A,USD,STD,INDL,C,006310,2010-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2011-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2012-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2013-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2014-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2015-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2016-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2017-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2018-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2019-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2020-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2021-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2022-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2023-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2024-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006310,2025-12-31,KINDER MORGAN INC,KMI,www.kindermorgan.com
A,USD,STD,INDL,C,006338,2010-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2011-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2012-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2013-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2014-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2015-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2016-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2017-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2018-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2019-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2020-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2021-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2022-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2023-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2024-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006338,2025-12-31,EVERGY INC,EVRG,investors.evergy.com
A,USD,STD,INDL,C,006435,2010-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2011-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2012-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2013-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2014-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2015-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2016-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2017-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2018-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2019-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2020-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2021-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2022-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2023-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2024-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006435,2025-12-31,KIMBERLY-CLARK CORP,KMB,www.kimberly-clark.com
A,USD,STD,INDL,C,006502,2010-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2011-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2012-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2013-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2014-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2015-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2016-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2017-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2018-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2019-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2020-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2021-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2022-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2023-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2024-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2025-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006502,2026-01-31,KROGER CO,KR,www.thekrogerco.com
A,USD,STD,INDL,C,006565,2010-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2011-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2012-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2013-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2014-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2015-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2016-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2017-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2018-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2019-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2020-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2021-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2022-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2023-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2024-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006565,2025-06-30,LAM RESEARCH CORP,LRCX,www.lamresearch.com
A,USD,STD,INDL,C,006669,2010-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2011-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2012-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2013-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2014-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2015-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2016-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2017-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2018-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2019-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2020-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2021-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2022-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2023-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2024-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006669,2025-11-30,LENNAR CORP,LEN,www.lennar.com
A,USD,STD,INDL,C,006730,2010-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2011-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2012-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2013-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2014-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2015-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2016-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2017-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2018-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2019-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2020-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2021-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2022-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2023-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2024-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006730,2025-12-31,LILLY (ELI) & CO,LLY,www.lilly.com
A,USD,STD,INDL,C,006774,2010-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2011-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2012-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2013-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2014-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2015-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2016-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2017-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2018-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2019-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2020-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2021-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2022-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2023-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2024-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,INDL,C,006774,2025-12-31,LOCKHEED MARTIN CORP,LMT,www.lockheedmartin.com
A,USD,STD,FS,C,006781,2010-12-31,LOEWS CORP,L,www.loews.com
A,USD,STD,INDL,C,006781,2010-12-31,LOEWS CORP,L,www.loews.com
A,USD,STD,FS,C,006781,2011-12-31,LOEWS CORP,L,www.loews.com
A,USD,STD,INDL,C,006781,2011-12-31,LOEWS CORP,L,www.loews.com
A,USD,STD,FS,C,006781,2012-12-31,LOEWS CORP,L,www.loews.com
A,USD,STD,INDL,C,006781,2012-12-31,LOEWS CORP,L,www.loews.com
A,USD,STD,FS,C,006781,2013-12-31,LOEWS CORP,L,www.loews.com
A,USD,STD,INDL,C,006781,2013-12-31,LOEWS CORP,L,www.loews.com
A,USD,STD,FS,C,006781,2014-12-31,LOEWS CORP,L,www.loews.com
A,USD,STD,INDL,C,006781,2014-12-31,LOEWS CORP,L,www.loews.com
A,USD,STD,FS,C,006781,2015-12-31,LOEWS CORP,L,www.loews.com
A,USD,STD,INDL,C,006781,2015-12-31,LOEWS CORP,L,www.loews.com
A,USD,STD,FS,C,006781,2016-12-31,LOEWS CORP,L,www.loews.com
A,USD,STD,INDL,C,006781,2016-12-31,LOEWS CORP,L,www.loews.com
A,USD,STD,FS,C,006781,2017-12-31,LOEWS CORP,L,www.loews.com
